GEOID,avg_tmax_jun,avg_tmax_jul,avg_tmax_aug,avg_tmax_sep,avg_tmax_oct,avg_rhum_jun,avg_rhum_jul,avg_rhum_aug,avg_rhum_sep,avg_rhum_oct,avg_smoke_pm_jun,avg_smoke_pm_jul,avg_smoke_pm_aug,avg_smoke_pm_sep,avg_smoke_pm_oct,avg_wnd_jun,avg_wnd_jul,avg_wnd_aug,avg_wnd_sep,avg_wnd_oct,POPULATION_2020,POP20_SQMI,EP_POV150,EP_UNEMP,EP_UNINSUR,EP_AGE65,EP_AGE17,EP_LIMENG,EP_MINRTY,RPL_THEMES,E_NOINT
06035040200,30.9866668065389,35.377419194867535,35.3693536943005,32.22166392008464,29.23387207523469,71.28666687011719,66.81935451876733,68.46290317658455,75.73000017801921,65.11290336424305,0.0,6.145449856919465,27.498463997788342,40.84327516240312,6.547877497871253,4.352008753511132,4.435524470285323,3.8730164540262835,1.2172983666112376,3.2526616694567023,2459,3.2,24.8,4.7,2.7,24.8,17.2,0.2,9.8,0.5143,441
06035040302,31.4447634379069,35.4914744592482,35.363825828798355,32.26666685740153,28.609447356193296,55.27190481821696,52.360829419254706,58.700921713481854,57.00809517815,48.43225800826253,0.0,10.771316551925516,38.00634219984617,31.313516905352877,6.1496083003647986,3.704840356389962,3.92364358618128,3.34468960446096,1.1696831950343525,2.6304231140104135,4343,47.3,11.5,3.5,3.6,20.1,25.6,2.7,12.0,0.3789,357
06035040303,30.69333241780599,35.001613001669604,35.037091039842174,31.846666018168133,28.71129060560657,65.81333338419596,61.816128884592366,66.99677399666079,69.67666657765706,60.87419377603838,0.0,8.19218524637959,32.6115641761021,29.922104262634807,5.880790112467786,4.177176115644402,4.295409388592539,3.7297204194096762,1.2153553503829853,3.083307208933074,3204,73.8,35.5,6.2,3.0,15.5,26.9,0.1,25.8,0.7452,423
06035040304,30.69333241780599,35.001613001669604,35.037091039842174,31.846666018168133,28.71129060560657,65.81333338419596,61.816128884592366,66.99677399666079,69.67666657765706,60.87419377603838,0.0,13.466997904162248,42.09199433557448,31.930202833811414,6.388850550497732,4.182940104739229,4.300696685647712,3.7350221425384,1.2131579729610085,3.0895562954103024,1804,1596.5,50.5,10.8,4.3,17.2,29.2,0.0,23.8,0.7239,273
06035040305,30.5363338470459,34.785483391054214,34.97096750813146,31.889000129699706,28.83354919187484,68.71966683705647,64.54903232205298,66.46580656728436,71.7893333307902,63.35290319688858,0.0,13.413657933153138,41.01542542403323,31.19307858906938,6.264631494104423,4.395005175022193,4.45999243646088,3.8988963983958294,1.2493653142091141,3.2862400399720544,4169,61.3,18.0,2.8,2.8,16.9,33.1,1.0,33.0,0.324,225
06035040400,30.72188402811686,34.530925320040794,34.600490877705234,31.692029190063476,28.2436886449014,57.51681156434874,54.304908966449666,55.625105179710445,55.90521741120712,47.48148670169782,0.0002539289705453433,6.35912710331279,28.676224367888473,29.375418675840415,5.758324270172788,3.7255029028971727,3.931242243645916,3.355617489889173,1.1931070416949088,2.639339185339641,8786,57.2,19.3,2.4,4.1,3.7,3.0,2.1,65.6,0.2768,51
06035040500,23.535531584421793,29.727265450262255,29.223430572017545,26.325133768717446,19.763357993095152,71.1862328047349,57.09650132164112,57.71628995402499,53.71731016389374,63.11083899384474,0.0,6.91400238551242,35.882490040361844,36.909937302703824,6.451934526015533,2.4183591363539474,2.79530324316041,2.437480425912215,0.2792789615409053,1.085571904652799,3045,52.5,16.0,7.4,2.9,24.6,14.8,9.7,20.5,0.4166,335
06035040600,22.481876548131307,28.39684203363234,28.05796937019594,25.386386426289878,19.66856868805424,68.79915960295861,54.56809432127186,54.68902140085081,51.93280111574659,60.213852045044206,0.09481134034978315,3.1040262379080277,22.71698648962355,31.115678191426714,4.91966542728028,2.647458049406872,3.127188214023281,2.708342203221511,0.3080206166731269,1.3671684495734227,3293,5.5,28.6,15.6,6.2,12.0,12.5,2.0,33.0,0.4684,231
06037101110,24.515777937571208,30.212365734961725,29.766774454424457,26.49511210123698,20.3375271520307,64.41244455973307,52.460215012745195,52.63397845196467,48.40755559709337,55.78967746201381,0.06459805568059301,0.1225663154355942,6.086674163418433,19.486905487378447,6.5386364075445345,2.425836485349791,2.7941742555328695,2.4234267869746495,0.31307568177162687,1.1899946795591543,4926,11195.5,20.8,5.2,9.3,17.9,18.8,7.8,39.0,0.6763,548
06037101122,25.55500011444092,31.423789854972593,30.940725634174964,27.5687505086263,21.005646044208156,66.4270834128062,53.57701598444292,53.198387238287154,49.81041671435038,58.44637098620015,0.064957516294216,0.12266337199745447,6.092945067054845,19.58099467150937,6.558106429880439,2.4139510671469333,2.778474916141256,2.4144937972876956,0.3012991635775429,1.1560097083941434,3728,3654.9,7.0,9.2,5.1,21.3,14.7,7.5,23.3,0.2173,180
06037101220,27.57333246866862,33.30484094927388,32.83387313350554,28.706667073567708,22.227418145825787,64.76666717529297,54.05161297705866,54.35806446690713,51.79666652679443,61.08387104157479,0.06460856790765125,0.12256915380112607,6.086857552530865,19.489657073587964,6.5392057975913636,2.4226518223209657,2.7902714753752424,2.421968483689025,0.3080678285456542,1.1760459704835446,3344,12385.2,26.9,11.2,10.5,14.2,19.6,19.8,56.1,0.7331,656
06037101221,31.046666844685873,35.57903111365534,35.372581728043095,32.24999942779541,29.195160527383127,73.28000005086263,68.2258062055034,69.72903196273312,77.89666684468587,68.58709636811287,0.064598055680593,0.1225663154355942,6.086674163418433,19.486905487378447,6.538636407544534,4.409435562714389,4.476538026264388,3.9146659073991774,1.2355178793920722,3.305019936157274,3444,24600.0,37.2,6.5,8.8,15.1,17.9,21.2,46.5,0.8789,988
06037101222,31.010003089904785,35.18870938208796,35.24999753890499,32.15666751861572,29.075806279336252,73.02000007629394,68.25806476223853,69.60322558495307,75.70333353678386,66.36451533532912,0.064598055680593,0.1225663154355942,6.086674163418433,19.486905487378447,6.538636407544534,4.412539516850266,4.477197283548528,3.91555022334397,1.241119366210283,3.3065143583415497,2808,25527.3,55.5,10.9,14.0,14.9,20.2,20.3,46.0,0.9398,532
06037101300,23.205454111099243,29.083431120841734,28.572580460579164,25.53121255238851,19.286362540337347,66.82242435108532,53.321994143846794,52.79882690563929,48.27484846404104,54.79882701191384,0.054792507527180026,0.021517198320067578,3.1299908492704667,18.53740248973234,6.6713108506282754,2.432243256758465,2.8061465908644467,2.4361179147331713,0.3049687552116439,1.1704618847436905,4269,4269.0,14.4,4.9,4.1,27.9,11.0,10.1,19.6,0.3446,425
06037101400,27.01902853647868,32.650268677742254,32.41102107878654,29.0181941986084,21.97701577217348,63.085138887829245,51.82755377984816,52.002553786000895,51.43125002914005,60.93844084073138,0.06154282737926384,0.08436207612168876,4.935270217523862,18.83617851417144,6.561326944257249,2.386655958985339,2.737535294097979,2.382925069604749,0.2945291075287073,1.1328325113798428,3898,1597.5,19.5,6.6,1.6,20.5,16.6,9.9,30.5,0.6253,340
06037102103,25.757618808746336,31.561981262699252,31.275345463906564,27.870477867126464,21.01958497878044,64.62714284261068,53.80184338828935,53.60921643516435,51.00142873128255,60.20092184532623,0.055394114999015746,0.21778477916034922,3.5704896038369416,14.354682134158134,6.830940310398232,2.401241975192728,2.757219515655959,2.3945455813696235,0.31026914548300705,1.175228869979332,2107,4580.4,21.6,8.0,4.2,12.7,26.0,4.1,25.0,0.3847,147
06037102104,27.317972564697264,33.00227774343183,32.50640173881285,28.952954800923667,22.120269467753747,63.48034363448415,51.55251078959276,51.60019955573226,50.82804122413556,58.266345221694216,0.05734834876436025,0.18865945871628714,4.0752725000603665,15.507709670675856,6.763456797010199,2.344062417812306,2.6283079454456075,2.287210159129241,0.3504164867258799,1.2239847762411233,3906,6103.1,18.9,7.5,4.1,18.8,17.5,6.3,31.2,0.5351,483
06037102105,28.01999829610189,32.546770772626324,33.385483218777566,33.36333465576172,28.553224132907005,76.896666208903,67.32903191351122,65.05806449151808,49.939999961853026,51.39032265447801,0.05177740332045756,0.25345445192066235,2.5806452193129577,12.319845578774515,6.946486970648005,3.8128079349428465,3.581055640575977,3.025070006389831,2.154057371207699,1.8913668767996321,1855,9763.2,20.6,6.6,5.1,11.6,19.0,7.7,77.0,0.2703,209
06037102107,28.01999829610189,32.546770772626324,33.385483218777566,33.36333465576172,28.553224132907005,76.896666208903,67.32903191351122,65.05806449151808,49.939999961853026,51.39032265447801,0.06311174050112732,0.1370287041570275,5.676203573314572,18.67190608863011,6.584866216426024,3.808057551118042,3.576480950757778,3.021966193450489,2.1477570145778224,1.8868414336679635,3984,798.4,19.7,13.8,4.4,16.6,15.2,4.3,38.3,0.502,383
06037103101,27.41999931335449,31.598388179656,32.31128834139916,32.609999148050946,27.517741111017042,75.4866668065389,65.48709647886214,64.42903235650832,49.3033332824707,52.632257523075225,0.0645986961675899,0.12256648837099654,6.08668533691585,19.4870731355065,6.538671099234423,3.815753094507496,3.584296569558698,3.0274205726677534,2.1573208023914945,1.8943605526142961,2712,3476.9,14.5,7.3,7.4,13.8,18.6,4.6,32.6,0.2347,62
06037103102,27.41999931335449,31.598388179656,32.31128834139916,32.609999148050946,27.517741111017042,75.4866668065389,65.48709647886214,64.42903235650832,49.3033332824707,52.632257523075225,0.06459805568059301,0.1225663154355942,6.086674163418433,19.486905487378447,6.538636407544534,3.816091992057546,3.5849598746967715,3.0279953849080057,2.1572487778296416,1.894840477357024,4752,9900.0,19.7,9.7,8.0,17.4,14.7,14.9,40.7,0.6439,436
06037103201,30.176664733886717,34.59193617297757,34.843548559373424,31.733329836527506,28.588710415747858,64.28000043233236,56.83548355102539,62.75483863584457,64.2133331934611,52.432258421374904,0.06459805568059299,0.1225663154355942,6.086674163418433,19.486905487378447,6.538636407544534,4.2028173975666405,4.319080749398562,3.753542899336402,1.2051071670229443,3.111045337377675,4676,6234.7,21.5,5.0,4.8,21.0,17.0,5.2,38.7,0.7402,311
06037103202,30.320555623372396,34.546773541358206,34.61254489037298,31.632408078511556,28.179569859658518,55.423333387021664,49.95519718047111,54.363978365416166,52.791296358461736,44.678673804019944,0.06524389477879956,0.12499759378009238,6.060975329980766,19.417824641214793,6.547907984886652,4.117615479222399,4.26101835832429,3.691378887644842,1.1762976036232804,3.0387242465885795,2026,1107.1,4.3,3.3,1.5,27.7,18.2,3.1,61.6,0.2522,121
06037103300,27.840002568562827,32.34355034366731,32.966128380067886,33.11666615804037,28.06612919222924,78.34666646321615,71.73548372330204,69.99677424277029,55.88333320617676,55.03548357563634,0.064598055680593,0.1225663154355942,6.086674163418433,19.486905487378447,6.538636407544534,3.8218498008413078,3.5898894522262985,3.0311161556747717,2.1658112617585683,1.9000341584585487,3953,1667.9,6.4,6.2,2.0,20.8,21.0,0.9,24.3,0.126,216
06037103401,30.249998474121092,34.67903334094632,34.840321571596206,31.706664594014487,28.50161620109312,60.489999771118164,54.783870697021484,61.43870913597845,61.78333326975505,51.470967692713586,0.064598055680593,0.1225663154355942,6.086674163418433,19.486905487378447,6.538636407544534,4.175175460674138,4.2971149432351785,3.7307561580428787,1.2052824254789896,3.0846524243480884,2516,4659.3,16.4,7.6,4.1,21.2,12.2,4.6,31.3,0.3951,119
06037103402,30.460001118977864,34.84032267908896,34.93064474290417,31.759999148050944,28.588708385344475,66.50333315531412,60.58064491518082,65.261290642523,70.2133332570394,60.51290336731942,0.064598055680593,0.1225663154355942,6.086674163418433,19.486905487378447,6.538636407544534,4.211946725423682,4.322989639141358,3.758209387351969,1.215461012407996,3.1166526324257617,4075,9702.4,7.5,3.7,5.4,16.3,17.2,4.1,44.1,0.2914,323
06037104103,27.966662724812824,32.159675044398156,33.05967263252504,33.78000005086263,29.291934597876764,78.22999998728434,75.84516156104303,72.8516122141192,60.88333307902018,59.50322544959284,0.08405879338582367,0.19582677656604386,5.3123044198559155,17.40532784461975,6.818012083730387,3.838001360252966,3.6039273895069,3.0400479779253855,2.1896812722340484,1.9147168366838765,3811,10300.0,10.5,5.0,12.0,15.7,19.8,15.1,89.8,0.6434,173
06037104105,27.966662724812824,32.159675044398156,33.05967263252504,33.78000005086263,29.291934597876764,78.22999998728434,75.84516156104303,72.8516122141192,60.88333307902018,59.50322544959284,0.05639202222315487,0.24525057373320916,6.015443444554623,12.119110993585396,7.105548661021905,3.8417125131872907,3.6078255939942756,3.0428292322798876,2.1939825113718006,1.9183925907043562,5999,26082.6,30.1,9.9,10.6,14.2,25.2,23.4,96.0,0.9791,1177
06037104108,27.630002975463867,31.140321423930505,32.356449373306766,33.43999977111817,29.36612775248866,79.89999987284342,81.52580593478295,79.29354932231288,72.603333791097,70.3741937452747,0.05796339913990485,0.24244347298589072,5.975507579751993,12.419349828388727,7.08921757787452,3.845465077512782,3.6113905737803744,3.0452310369471816,2.198997721377413,1.9219403636629044,5829,13878.6,26.4,7.1,7.7,9.7,25.2,19.1,95.1,0.9469,882
06037104124,27.966662724812824,32.159675044398156,33.05967263252504,33.78000005086263,29.291934597876764,78.22999998728434,75.84516156104303,72.8516122141192,60.88333307902018,59.50322544959284,0.08397464898426138,0.1955100127437586,5.315652642294704,17.414328176863492,6.81680411826475,3.828048151459859,3.5946430854254565,3.03387051723211,2.1760194082868853,1.905376749176611,4333,2504.6,17.2,12.8,7.6,17.4,19.8,8.3,71.4,0.712,394
06037104201,28.01999829610189,32.546770772626324,33.385483218777566,33.36333465576172,28.553224132907005,76.896666208903,67.32903191351122,65.05806449151808,49.939999961853026,51.39032265447801,0.05621273914972934,0.24557084421957676,6.019999846335382,12.08485585053762,7.107411922947049,3.8071408790734482,3.5750328853768254,3.020776073386622,2.147431489960884,1.8857006982699926,4377,10421.4,27.1,4.1,9.4,12.7,22.3,20.5,98.9,0.7207,605
06037104203,28.01999829610189,32.546770772626324,33.385483218777566,33.36333465576172,28.553224132907005,76.896666208903,67.32903191351122,65.05806449151808,49.939999961853026,51.39032265447801,0.05621273914972934,0.24557084421957678,6.019999846335382,12.08485585053762,7.107411922947049,3.8123563823955546,3.5801693545607396,3.024300275928779,2.154178268755122,1.8907250665432063,4874,18051.9,39.3,5.6,17.4,9.0,28.0,32.1,98.6,0.8342,548
06037104204,28.340002568562827,32.966127457157256,34.11773964666551,34.26333115895589,29.330644669071322,78.93333409627279,71.84516131493353,69.76774154170867,54.40333315531413,55.022580608244866,0.0663020249028887,0.22754738894559975,5.7635850119959375,14.012589016423506,7.002555498765036,3.821131117716303,3.5873308657089775,3.028656517892479,2.1679854795071276,1.8984864644619428,3304,3207.8,33.2,5.8,10.5,10.3,23.5,17.5,91.3,0.9195,248
06037104310,28.060000737508137,32.30483928803475,33.53064247869676,33.949999237060545,29.246773504441784,79.89333267211914,76.19677439043599,72.18709687263735,60.136666488647464,58.42903247956307,0.05621273914972934,0.24557084421957676,6.019999846335382,12.084855850537618,7.107411922947049,3.8126472293540954,3.5778868127624333,3.0217713373107435,2.1589216620491656,1.88979029377716,4396,7579.3,16.7,5.6,15.6,10.0,28.8,20.3,97.8,0.6936,490
06037104321,29.62777805328369,34.29408744073683,34.47795763323384,31.422220929463705,28.359677160939864,59.80333319769965,53.24301081831737,54.25268788491526,58.52777796851264,51.565591596787975,0.056212739149729345,0.24557084421957676,6.019999846335382,12.084855850537618,7.10741192294705,4.237967743342031,4.339196050594657,3.7758469415229987,1.2293430302624562,3.1372615155303993,3009,15045.0,22.3,4.4,8.5,20.9,18.9,29.8,98.6,0.7274,354
06037104322,30.1146645228068,34.54741964032573,34.60612961553758,31.514000447591147,28.436451819635206,66.98466667175293,60.98193553801506,63.42645118467269,69.4853333155314,60.15419372435539,0.05621273914972934,0.24557084421957678,6.019999846335382,12.084855850537618,7.107411922947049,4.29651366471654,4.386027003239838,3.823563838291772,1.2303672384262525,3.1942337210105163,2233,8270.4,19.6,0.8,14.7,12.5,25.2,36.3,96.9,0.8493,636
06037104401,28.060000737508137,32.30483928803475,33.53064247869676,33.949999237060545,29.246773504441784,79.89333267211914,76.19677439043599,72.18709687263735,60.136666488647464,58.42903247956307,0.05621273914972934,0.24557084421957678,6.019999846335382,12.08485585053762,7.107411922947049,3.817259189781821,3.5820615266411675,3.0244847587038404,2.1655643571581686,1.8940666605268368,3022,11623.1,33.2,4.1,12.4,11.2,28.0,26.3,98.3,0.7195,440
06037104403,28.060000737508137,32.30483928803475,33.53064247869676,33.949999237060545,29.246773504441784,79.89333267211914,76.19677439043599,72.18709687263735,60.136666488647464,58.42903247956307,0.056212739149729345,0.24557084421957678,6.019999846335382,12.084855850537618,7.107411922947049,3.8180587434586077,3.5830291944787964,3.0252162383760677,2.1662754003045306,1.8949244429813432,2947,10914.8,20.8,8.7,19.7,16.7,21.5,23.6,100.0,0.7033,443
06037104404,28.060000737508137,32.30483928803475,33.53064247869676,33.949999237060545,29.246773504441784,79.89333267211914,76.19677439043599,72.18709687263735,60.136666488647464,58.42903247956307,0.05621273914972934,0.24557084421957678,6.019999846335382,12.084855850537618,7.107411922947049,3.8077220511647893,3.573574347059485,3.0190260568982414,2.1515780561018003,1.8852942603522778,3082,14676.2,33.9,7.6,19.2,10.4,27.8,24.7,98.1,0.8984,431
06037104500,28.573335901896158,32.74354608597294,34.06935254989132,34.586665852864584,29.785485544512348,82.58333263397216,80.96774205853862,76.21935456798923,66.44666646321615,63.49032278983824,0.05621273914972934,0.2455708442195768,6.019999846335382,12.084855850537618,7.107411922947049,3.8133319165659123,3.5778600503988356,3.0214854418944346,2.161069082251232,1.8901128111968224,3151,15004.8,33.9,3.5,9.1,11.0,27.2,30.2,99.3,0.705,430
06037104610,28.060000737508137,32.30483928803475,33.53064247869676,33.949999237060545,29.246773504441784,79.89333267211914,76.19677439043599,72.18709687263735,60.136666488647464,58.42903247956307,0.05621273914972934,0.24557084421957678,6.019999846335382,12.084855850537618,7.107411922947049,3.81661119719224,3.581220399229437,3.0238314348124753,2.1650914075880237,1.8933436154959806,3645,15847.8,32.3,1.5,11.8,10.9,27.3,29.9,98.1,0.7797,544
06037104620,28.060000737508137,32.30483928803475,33.53064247869676,33.949999237060545,29.246773504441784,79.89333267211914,76.19677439043599,72.18709687263735,60.136666488647464,58.42903247956307,0.05621273914972934,0.24557084421957676,6.019999846335382,12.084855850537618,7.107411922947049,3.809221865115685,3.5744328003942134,3.0193799034407776,2.154613140477204,1.8864437649875347,3200,15238.1,36.3,7.1,11.6,10.9,23.0,29.0,97.9,0.8173,661
06037104701,28.573335901896158,32.74354608597294,34.06935254989132,34.586665852864584,29.785485544512348,82.58333263397216,80.96774205853862,76.21935456798923,66.44666646321615,63.49032278983824,0.05621273914972934,0.24557084421957678,6.019999846335382,12.084855850537618,7.10741192294705,3.8202428661415047,3.58426656597773,3.0257073938076453,2.170774437548337,1.896595687641851,4601,21909.5,56.7,8.4,10.1,7.7,31.3,25.6,98.7,0.99,887
06037104703,28.573335901896158,32.74354608597294,34.06935254989132,34.586665852864584,29.785485544512348,82.58333263397216,80.96774205853862,76.21935456798923,66.44666646321615,63.49032278983824,0.05192319596496641,0.2548372885005258,2.6918642582312313,12.333197009990062,6.950719720292326,3.825477189324038,3.5893127923978745,3.029112872056479,2.1777593310710004,1.9015989487065876,2572,5715.6,33.7,1.1,15.2,6.7,27.6,20.8,93.6,0.9108,137
06037104704,28.573335901896158,32.74354608597294,34.06935254989132,34.586665852864584,29.785485544512348,82.58333263397216,80.96774205853862,76.21935456798923,66.44666646321615,63.49032278983824,0.056158055443893226,0.24568897416754096,5.977572301106551,12.088021738914438,7.10541438848995,3.829929262916361,3.593638552667471,3.032046788574061,2.1836275731566506,1.9058694103110485,4760,7437.5,44.5,4.4,8.5,9.9,32.4,17.6,94.3,0.8713,346
06037104821,28.573335901896158,32.74354608597294,34.06935254989132,34.586665852864584,29.785485544512348,82.58333263397216,80.96774205853862,76.21935456798923,66.44666646321615,63.49032278983824,0.052530012159768144,0.2535264196700448,3.162675831018613,12.298065661289137,6.972886035462619,3.826575268332227,3.5905115844268765,3.029978785177043,2.1789611335212777,1.9027150037696665,3498,16657.1,22.3,7.1,14.4,9.2,26.1,19.9,96.6,0.8848,284
06037104822,28.573335901896158,32.74354608597294,34.06935254989132,34.586665852864584,29.785485544512348,82.58333263397216,80.96774205853862,76.21935456798923,66.44666646321615,63.49032278983824,0.05334785939206657,0.25175967307676145,3.7972204345357063,12.250716766272664,7.002761077802586,3.8305365605847514,3.5944930605203385,3.032734017000853,2.1839294620120175,1.9065760881618699,2345,10195.7,36.3,6.4,17.9,9.5,26.0,24.0,97.1,0.9417,261
06037104823,28.794444910685222,33.32670322541268,33.70161247253418,30.821481132507323,27.80913943629111,56.87259261519821,51.224731199203,49.77526871192413,54.46037033928766,42.92652331458198,0.05272067256325148,0.2531145473728414,3.3106038612874658,12.28702746360158,6.979850646213472,4.3165947465922505,4.39462778045985,3.8338967119275886,1.2532440325281131,3.2062727449158803,3024,14400.0,32.3,6.1,12.3,7.7,31.5,23.0,97.7,0.7098,574
06037104824,27.036665852864584,31.006451883623676,31.317739855858587,28.73500010172526,25.899999433948146,55.80333344141642,50.23870991122338,43.50967739474389,52.40333350499471,41.91129032258065,0.05292058000827825,0.25268269924335585,3.465706410315026,12.27545391263292,6.987153041023154,4.279662241318368,4.362235999910436,3.801999665748211,1.2603832130798602,3.1667964998745934,2207,9595.7,12.1,3.4,21.2,14.4,25.5,13.3,98.7,0.4689,87
06037106010,28.573335901896158,32.74354608597294,34.06935254989132,34.586665852864584,29.785485544512348,82.58333263397216,80.96774205853862,76.21935456798923,66.44666646321615,63.49032278983824,0.06128006225710656,0.23394929666877523,5.6893855284416786,12.318947454156683,6.93104107164604,3.82716921005668,3.5913816238836707,3.0306870003055746,2.1791978955777522,1.903422993978396,3390,3494.8,6.0,3.0,4.2,12.6,26.6,4.8,78.5,0.3708,100
06037106020,28.573335901896158,32.74354608597294,34.06935254989132,34.586665852864584,29.785485544512348,82.58333263397216,80.96774205853862,76.21935456798923,66.44666646321615,63.49032278983824,0.06173078226642552,0.23584157937124944,5.880450462049641,13.14098102838694,7.049662213940274,3.828901255912547,3.5929820623600484,3.031740014915391,2.1816316521418604,1.9050448166005947,5557,7124.4,23.6,9.6,21.3,15.1,15.8,15.6,83.3,0.5613,108
06037106111,28.573335901896158,32.74354608597294,34.06935254989132,34.586665852864584,29.785485544512348,82.58333263397216,80.96774205853862,76.21935456798923,66.44666646321615,63.49032278983824,0.08405879338582367,0.19582677656604386,5.3123044198559155,17.40532784461975,6.818012083730387,3.822549159727273,3.5869509457655533,3.0277034686147792,2.1730021049729342,1.8990205034596637,4331,4010.2,14.8,4.6,10.8,14.3,20.1,7.4,73.9,0.518,100
06037106112,28.060000737508137,32.30483928803475,33.53064247869676,33.949999237060545,29.246773504441784,79.89333267211914,76.19677439043599,72.18709687263735,60.136666488647464,58.42903247956307,0.0703789705053673,0.22026435142258172,5.6599712025701185,14.791560238538965,6.960184418401232,3.827625000636752,3.592372269341517,3.0315806199681576,2.178785157528653,1.9041162135052905,6201,4960.8,14.5,2.4,4.1,15.4,22.5,6.4,82.5,0.559,489
06037106113,28.060000737508137,32.30483928803475,33.53064247869676,33.949999237060545,29.246773504441784,79.89333267211914,76.19677439043599,72.18709687263735,60.136666488647464,58.42903247956307,0.057853594618008236,0.24263962729628522,5.978298214191406,12.398369768570513,7.0903587596991615,3.8248413575043747,3.5893921858598827,3.0294458219061284,2.175629269258059,1.9013195361207087,3939,7033.9,10.1,8.7,9.4,12.2,22.4,9.7,84.6,0.5595,124
06037106114,28.839997418721516,32.50483857431719,33.595161561043035,34.17333297729492,29.766128416984312,81.90999959309896,84.00967764085338,79.96774242770287,74.73333333333333,69.14193565614762,0.05621273914972934,0.2455708442195768,6.019999846335382,12.084855850537618,7.107411922947049,3.8339945906487922,3.5981696859964165,3.035360327748707,2.187878420029004,1.9100375927386557,6643,17033.3,30.4,4.4,9.6,9.3,30.4,14.0,95.1,0.7427,589
06037106403,28.839997418721516,32.50483857431719,33.595161561043035,34.17333297729492,29.766128416984312,81.90999959309896,84.00967764085338,79.96774242770287,74.73333333333333,69.14193565614762,0.056212739149729345,0.24557084421957678,6.019999846335382,12.084855850537618,7.107411922947049,3.8349146010762762,3.5989374741606017,3.0358299995810887,2.189323718339471,1.910860908148893,3704,8614.0,21.2,2.7,9.6,12.7,24.1,16.5,92.0,0.6168,301
06037106405,27.40333366394043,31.649999249366022,33.42096433331889,33.526665433247885,28.869354740265877,83.40666694641114,75.69032238375756,73.94516188098538,58.24333330790202,57.16129075327227,0.0564901089795771,0.24478452269593992,5.997782568548976,12.083255237634084,7.095907094308028,3.79691119493177,3.5608854542739294,3.009613342204215,2.1410747191565473,1.8738264454787255,3968,8817.8,31.1,6.3,9.1,10.0,24.1,11.2,84.9,0.7626,368
06037106406,27.40333366394043,31.649999249366022,33.42096433331889,33.526665433247885,28.869354740265877,83.40666694641114,75.69032238375756,73.94516188098538,58.24333330790202,57.16129075327227,0.07016649313933204,0.20601305560363106,4.902306445000725,12.00433318265854,6.528633947672858,3.7969440074692806,3.561367172854119,3.010104718096093,2.1403141693999967,1.8740885514393208,6173,7914.1,9.6,1.8,9.8,13.0,19.9,11.3,78.8,0.58,195
06037106407,26.503330675760903,30.917740975656816,32.57258070668867,32.609999084472655,27.640321423930505,79.8133331934611,65.96774218159337,66.50322563417497,50.03666642506917,52.84193568075857,0.05621273914972934,0.24557084421957678,6.019999846335382,12.084855850537618,7.107411922947049,3.7956819972714393,3.560678174273772,3.0098371642952677,2.1376814189919813,1.8731477239368333,2909,32322.2,53.0,8.5,10.7,16.3,27.0,13.9,89.0,0.9905,258
06037106408,26.503330675760903,30.917740975656816,32.57258070668867,32.609999084472655,27.640321423930505,79.8133331934611,65.96774218159337,66.50322563417497,50.03666642506917,52.84193568075857,0.05621273914972934,0.24557084421957678,6.019999846335382,12.084855850537618,7.107411922947049,3.8029704399385182,3.5677764810789863,3.0146481899843733,2.1473528148439627,1.8801573393754756,3440,38222.2,34.1,2.2,9.3,4.2,35.2,14.0,95.9,0.8443,436
06037106510,27.40333366394043,31.649999249366022,33.42096433331889,33.526665433247885,28.869354740265877,83.40666694641114,75.69032238375756,73.94516188098538,58.24333330790202,57.16129075327227,0.07023673852284733,0.20581391549879516,4.896679801325643,12.003927818934121,6.525720288676602,3.803946851862538,3.5684442944180828,3.014994481869583,2.1491520039908276,1.880955323685935,5791,2585.3,16.9,7.1,6.6,10.0,27.4,9.2,85.9,0.7565,328
06037106520,27.40333366394043,31.649999249366022,33.42096433331889,33.526665433247885,28.869354740265877,83.40666694641114,75.69032238375756,73.94516188098538,58.24333330790202,57.16129075327227,0.05715278377744944,0.24290589207117175,5.944702426146826,12.07943115253837,7.068420471133823,3.8063538507936725,3.570670310650103,3.01645865246156,2.1525537335883627,1.8832112288199245,5670,6670.6,22.5,2.8,12.6,13.4,22.1,19.5,93.3,0.818,522
06037106603,27.40333366394043,31.649999249366022,33.42096433331889,33.526665433247885,28.869354740265877,83.40666694641114,75.69032238375756,73.94516188098538,58.24333330790202,57.16129075327227,0.06802498789658322,0.2002739722935506,5.06127664316447,11.424445613083853,6.547640175922731,3.806561902974456,3.57044908912183,3.0161487460620955,2.153596694398677,1.8831990875275137,2998,751.4,5.5,4.8,3.5,21.0,21.0,2.9,51.2,0.1587,73
06037106604,27.40333366394043,31.649999249366022,33.42096433331889,33.526665433247885,28.869354740265877,83.40666694641114,75.69032238375756,73.94516188098538,58.24333330790202,57.16129075327227,0.05756482490138657,0.24173778808324659,5.911697999836443,12.077053394509955,7.051329706338935,3.8030617506005404,3.5667945406776385,3.0135822681509903,2.1493981743623354,1.8797060872130742,5378,5324.8,26.2,4.0,7.1,20.6,27.4,19.3,95.4,0.8718,253
